itemset,support
"('Unknown Song', 'Unknown Song')",0.0410203631551863
"('Unknown Song', 'Unknown Song')",0.0254355656840402
"('Unknown Song', 'Unknown Song')",0.0429317062412703
"('Unknown Song', 'Unknown Song')",0.0280085275306917
"('Unknown Song', 'Unknown Song')",0.0292582518562081
"('Unknown Song', 'Unknown Song')",0.0267588032051753
"('Unknown Song', 'Unknown Song')",0.040505770785856
"('Unknown Song', 'Unknown Song')",0.0291112254649709
"('Unknown Song', 'Unknown Song')",0.0255090788796589
"('Unknown Song', 'Unknown Song')",0.0403587443946188
"('Unknown Song', 'Unknown Song')",0.0393295596559582
"('Unknown Song', 'Unknown Song')",0.0495478938469455
"('Unknown Song', 'Unknown Song')",0.0477100639564801
"('Unknown Song', 'Unknown Song')",0.0497684334338013
"('Unknown Song', 'Unknown Song')",0.0244798941409983
"('Unknown Song', 'Unknown Song')",0.0504300521943688
"('Unknown Song', 'Unknown Song')",0.0499889730206572
"('Unknown Song', 'Unknown Song')",0.0256561052708961
"('Unknown Song', 'Unknown Song')",0.0377122693523487
"('Unknown Song', 'Unknown Song')",0.0214658531206351
"('Unknown Song', 'Unknown Song')",0.0227890906417701
"('Unknown Song', 'Unknown Song')",0.0225685510549143
"('Unknown Song', 'Unknown Song')",0.0229361170330074
"('Unknown Song', 'Unknown Song')",0.0310225685510549
"('Unknown Song', 'Unknown Song')",0.0277144747482173
"('Unknown Song', 'Unknown Song')",0.0272733955745056
"('Unknown Song', 'Unknown Song')",0.0267588032051753
"('Unknown Song', 'Unknown Song')",0.0294052782474454
"('Unknown Song', 'Unknown Song')",0.0349187679188414
"('Unknown Song', 'Unknown Song')",0.0314636477247666
"('Unknown Song', 'Unknown Song')",0.0249209733147099
"('Unknown Song', 'Unknown Song')",0.0258766448577519
"('Unknown Song', 'Unknown Song')",0.0270528559876497
"('Unknown Song', 'Unknown Song')",0.0265382636183194
"('Unknown Song', 'Unknown Song')",0.0267588032051753
"('Unknown Song', 'Unknown Song')",0.0285966330956406
"('Unknown Song', 'Unknown Song')",0.0247004337278541
"('Unknown Song', 'Unknown Song')",0.026244210835845
"('Unknown Song', 'Unknown Song')",0.0254355656840402
"('Unknown Song', 'Unknown Song')",0.0237447621848121
"('Unknown Song', 'Unknown Song')",0.0324928324634271
"('Unknown Song', 'Unknown Song')",0.0313166213335293
"('Unknown Song', 'Unknown Song')",0.0333014776152319
"('Unknown Song', 'Unknown Song')",0.0321252664853341
"('Unknown Song', 'Unknown Song')",0.033669043593325
"('Unknown Song', 'Unknown Song')",0.0290377122693523
"('Unknown Song', 'Unknown Song')",0.0249209733147099
"('Unknown Song', 'Unknown Song')",0.0230831434242446
"('Unknown Song', 'Unknown Song')",0.0263912372270822
"('Unknown Song', 'Unknown Song')",0.0394030728515768
"('Unknown Song', 'Unknown Song')",0.0235242225979563
"('Unknown Song', 'Unknown Song')",0.0381533485260604
"('Unknown Song', 'Unknown Song')",0.0248474601190913
"('Unknown Song', 'Unknown Song')",0.025288539292803
"('Unknown Song', 'Unknown Song')",0.0261706976402264
"('Unknown Song', 'Unknown Song')",0.039550099242814
"('Unknown Song', 'Unknown Song')",0.0244798941409983
"('Unknown Song', 'Unknown Song')",0.0247004337278541
"('Unknown Song', 'Unknown Song')",0.0375652429611115
"('Unknown Song', 'Unknown Song')",0.0345512019407483
"('Unknown Song', 'Unknown Song')",0.0446225097404984
"('Unknown Song', 'Unknown Song')",0.0432257590237447
"('Unknown Song', 'Unknown Song')",0.046019260457252
"('Unknown Song', 'Unknown Song')",0.0242593545541424
"('Unknown Song', 'Unknown Song')",0.0461662868484893
"('Unknown Song', 'Unknown Song')",0.0457987208703962
"('Unknown Song', 'Unknown Song')",0.0248474601190913
"('Unknown Song', 'Unknown Song')",0.035947952657502
"('Unknown Song', 'Unknown Song')",0.0242593545541424
"('Unknown Song', 'Unknown Song')",0.0241123281629052
"('Unknown Song', 'Unknown Song')",0.0276409615525986
"('Unknown Song', 'Unknown Song')",0.0224215246636771
"('Unknown Song', 'Unknown Song')",0.0248474601190913
"('Unknown Song', 'Unknown Song')",0.0237447621848121
"('Unknown Song', 'Unknown Song')",0.0224950378592957
"('Unknown Song', 'Unknown Song')",0.029478791443064
"('Unknown Song', 'Unknown Song')",0.0302139233992501
"('Unknown Song', 'Unknown Song')",0.0286701462912592
"('Unknown Song', 'Unknown Song')",0.030434462986106
"('Unknown Song', 'Unknown Song')",0.0296258178343012
"('Unknown Song', 'Unknown Song')",0.0268323164007939
"('Unknown Song', 'Unknown Song')",0.0231566566198632
"('Unknown Song', 'Unknown Song')",0.0292582518562081
"('Unknown Song', 'Unknown Song')",0.029478791443064
"('Unknown Song', 'Unknown Song')",0.0242593545541424
"('Unknown Song', 'Unknown Song')",0.0283760935087848
"('Unknown Song', 'Unknown Song')",0.0221274718812026
"('Unknown Song', 'Unknown Song')",0.0291847386605895
"('Unknown Song', 'Unknown Song')",0.0289641990737337
"('Unknown Song', 'Unknown Song')",0.033669043593325
"('Unknown Song', 'Unknown Song')",0.0335220172020877
"('Unknown Song', 'Unknown Song')",0.034036609571418
"('Unknown Song', 'Unknown Song')",0.0345512019407483
"('Unknown Song', 'Unknown Song')",0.0354333602881717
"('Unknown Song', 'Unknown Song')",0.0267588032051753
"('Unknown Song', 'Unknown Song')",0.0246269205322355
"('Unknown Song', 'Unknown Song')",0.0391090200691024
"('Unknown Song', 'Unknown Song')",0.0266852900095567
"('Unknown Song', 'Unknown Song')",0.0266117768139381
"('Unknown Song', 'Unknown Song')",0.0268323164007939
"('Unknown Song', 'Unknown Song')",0.0415349555245166
"('Unknown Song', 'Unknown Song')",0.0270528559876497
"('Unknown Song', 'Unknown Song')",0.025288539292803
"('Unknown Song', 'Unknown Song')",0.039550099242814
"('Unknown Song', 'Unknown Song')",0.038226861721679
"('Unknown Song', 'Unknown Song')",0.0482246563258104
"('Unknown Song', 'Unknown Song')",0.0464603396309637
"('Unknown Song', 'Unknown Song')",0.0491068146732338
"('Unknown Song', 'Unknown Song')",0.0255090788796589
"('Unknown Song', 'Unknown Song')",0.0493273542600896
"('Unknown Song', 'Unknown Song')",0.0495478938469455
"('Unknown Song', 'Unknown Song')",0.0260971844446078
"('Unknown Song', 'Unknown Song')",0.0373447033742556
"('Unknown Song', 'Unknown Song')",0.0237447621848121
"('Unknown Song', 'Unknown Song')",0.0238917885760494
"('Unknown Song', 'Unknown Song')",0.0266117768139381
"('Unknown Song', 'Unknown Song')",0.0266852900095567
"('Unknown Song', 'Unknown Song')",0.0293317650518268
"('Unknown Song', 'Unknown Song')",0.0286701462912592
"('Unknown Song', 'Unknown Song')",0.0313901345291479
"('Unknown Song', 'Unknown Song')",0.0272733955745056
"('Unknown Song', 'Unknown Song')",0.0337425567889436
"('Unknown Song', 'Unknown Song')",0.0343306623538925
"('Unknown Song', 'Unknown Song')",0.0310960817466735
"('Unknown Song', 'Unknown Song')",0.0271263691832683
"('Unknown Song', 'Unknown Song')",0.0278615011394545
"('Unknown Song', 'Unknown Song')",0.0270528559876497
"('Unknown Song', 'Unknown Song')",0.0400646916121443
"('Unknown Song', 'Unknown Song')",0.026244210835845
"('Unknown Song', 'Unknown Song')",0.0252150260971844
"('Unknown Song', 'Unknown Song')",0.0411673895464235
"('Unknown Song', 'Unknown Song')",0.0374182165698742
"('Unknown Song', 'Unknown Song')",0.0478570903477174
"('Unknown Song', 'Unknown Song')",0.0471219583915312
"('Unknown Song', 'Unknown Song')",0.048886275086378
"('Unknown Song', 'Unknown Song')",0.0255825920752775
"('Unknown Song', 'Unknown Song')",0.0497684334338013
"('Unknown Song', 'Unknown Song')",0.048886275086378
"('Unknown Song', 'Unknown Song')",0.025288539292803
"('Unknown Song', 'Unknown Song')",0.0367565978093067
"('Unknown Song', 'Unknown Song')",0.0249944865103286
"('Unknown Song', 'Unknown Song')",0.0273469087701242
"('Unknown Song', 'Unknown Song')",0.0257296184665147
"('Unknown Song', 'Unknown Song')",0.0242593545541424
"('Unknown Song', 'Unknown Song')",0.0319782400940968
"('Unknown Song', 'Unknown Song')",0.0320517532897155
"('Unknown Song', 'Unknown Song')",0.0316106741160038
"('Unknown Song', 'Unknown Song')",0.0330074248327574
"('Unknown Song', 'Unknown Song')",0.0335220172020877
"('Unknown Song', 'Unknown Song')",0.0282290671175476
"('Unknown Song', 'Unknown Song')",0.0260971844446078
"('Unknown Song', 'Unknown Song')",0.0267588032051753
"('Unknown Song', 'Unknown Song')",0.0204366683819745
"('Unknown Song', 'Unknown Song')",0.0260236712489891
"('Unknown Song', 'Unknown Song')",0.0258031316621333
"('Unknown Song', 'Unknown Song')",0.0310960817466735
"('Unknown Song', 'Unknown Song')",0.0319047268984782
"('Unknown Song', 'Unknown Song')",0.0319047268984782
"('Unknown Song', 'Unknown Song')",0.0319047268984782
"('Unknown Song', 'Unknown Song')",0.0321987796809527
"('Unknown Song', 'Unknown Song')",0.0255090788796589
"('Unknown Song', 'Unknown Song')",0.0205836947732117
"('Unknown Song', 'Unknown Song')",0.0274204219657428
"('Unknown Song', 'Unknown Song')",0.0274204219657428
"('Unknown Song', 'Unknown Song')",0.0254355656840402
"('Unknown Song', 'Unknown Song')",0.0329339116371388
"('Unknown Song', 'Unknown Song')",0.0313901345291479
"('Unknown Song', 'Unknown Song')",0.0324193192678085
"('Unknown Song', 'Unknown Song')",0.0333014776152319
"('Unknown Song', 'Unknown Song')",0.0330074248327574
"('Unknown Song', 'Unknown Song')",0.0261706976402264
"('Unknown Song', 'Unknown Song')",0.0253620524884216
"('Unknown Song', 'Unknown Song')",0.0257296184665147
"('Unknown Song', 'Unknown Song')",0.0255090788796589
"('Unknown Song', 'Unknown Song')",0.0398441520252885
"('Unknown Song', 'Unknown Song')",0.0377857825479673
"('Unknown Song', 'Unknown Song')",0.0475630375652429
"('Unknown Song', 'Unknown Song')",0.0480041167389546
"('Unknown Song', 'Unknown Song')",0.0477100639564801
"('Unknown Song', 'Unknown Song')",0.0270528559876497
"('Unknown Song', 'Unknown Song')",0.0500624862162758
"('Unknown Song', 'Unknown Song')",0.0491068146732338
"('Unknown Song', 'Unknown Song')",0.0253620524884216
"('Unknown Song', 'Unknown Song')",0.0375652429611115
"('Unknown Song', 'Unknown Song')",0.0256561052708961
"('Unknown Song', 'Unknown Song')",0.0246269205322355
"('Unknown Song', 'Unknown Song')",0.0309490553554363
"('Unknown Song', 'Unknown Song')",0.0316841873116224
"('Unknown Song', 'Unknown Song')",0.0311695949422921
"('Unknown Song', 'Unknown Song')",0.0308755421598176
"('Unknown Song', 'Unknown Song')",0.0312431081379107
"('Unknown Song', 'Unknown Song')",0.0246269205322355
"('Unknown Song', 'Unknown Song')",0.026244210835845
"('Unknown Song', 'Unknown Song')",0.0260236712489891
"('Unknown Song', 'Unknown Song')",0.0307285157685804
"('Unknown Song', 'Unknown Song')",0.0310225685510549
"('Unknown Song', 'Unknown Song')",0.0324193192678085
"('Unknown Song', 'Unknown Song')",0.0314636477247666
"('Unknown Song', 'Unknown Song')",0.0330074248327574
"('Unknown Song', 'Unknown Song')",0.0247004337278541
"('Unknown Song', 'Unknown Song')",0.025288539292803
"('Unknown Song', 'Unknown Song')",0.0223480114680585
"('Unknown Song', 'Unknown Song')",0.0224215246636771
"('Unknown Song', 'Unknown Song')",0.0244063809453796
"('Unknown Song', 'Unknown Song')",0.0227890906417701
"('Unknown Song', 'Unknown Song')",0.0227155774461515
"('Unknown Song', 'Unknown Song')",0.0432257590237447
"('Unknown Song', 'Unknown Song')",0.049253841064471
"('Unknown Song', 'Unknown Song')",0.0482246563258104
"('Unknown Song', 'Unknown Song')",0.0525619348673086
"('Unknown Song', 'Unknown Song')",0.0294052782474454
"('Unknown Song', 'Unknown Song')",0.0584429905167977
"('Unknown Song', 'Unknown Song')",0.054399764757774
"('Unknown Song', 'Unknown Song')",0.0256561052708961
"('Unknown Song', 'Unknown Song')",0.0433727854149819
"('Unknown Song', 'Unknown Song')",0.0468279056090568
"('Unknown Song', 'Unknown Song')",0.0452841285010659
"('Unknown Song', 'Unknown Song')",0.048298169521429
